filename,page_number,sentence,aspect,aspect_category,ontology_uri,sentiment,tone,confidence
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,73,Penghargaan atas kontribusi terhadap penanganan COVID-19 di Indonesia untuk kategori Swasta Dalam Negeri.,public health,S,GRI403-1,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,Best Securities Company (Underwriter) Award for Asset Rp1T - <2.5T,financial services governance,G,GRI101,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,Special Award for MotionTrade Innovation in Product and Business Model,product innovation,E,SDG9,positive,Outcome,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,1st Winner for Investor Protection Month Socialization Activities 2023,investor protection,S,GRI404,positive,Outcome,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,Most Brilliant Strategic Communication 2023,strategic communication,G,GRI101,positive,Outcome,0.93
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,Most Brilliant Company Agility 2023,organizational agility,G,GRI302,positive,Outcome,0.88
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,Most Brilliant Strategic Alignment 2023,strategic alignment,G,GRI302,positive,Outcome,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,75,CEO of Year for Brilliant Human Capital,human capital management,S,GRI405,positive,Outcome,0.91
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,78,Luxury Wellness Spa Southern Asia Regional Winner Selatan,wellbeing,S,GRI403,positive,Outcome,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,78,Luxury Resort Spa Global Winner,wellbeing,S,GRI403,positive,Outcome,0.78
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,78,The Best Convention,community engagement,S,GRI404,positive,Outcome,0.65
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,78,Best Upscale Family Hotel,customer satisfaction,S,GRI405,positive,Outcome,0.68
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,79,"PT Putra Muba Coal, a subsidiary of the Company, obtained the 'Blue Rating Award: Company Performance Rating Assessment Program in Environmental Management' from the Ministry of Environment and Forestry of the Republic of Indonesia.",environmental performance,E,GRI305,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,79,"PT Indonesia Air Transport, a subsidiary of the Company, obtained the Certificate of Appreciation for Occupational Safety and Health Management System with an audit result of 78.7% for the Transition Level Category.",occupational safety and health,S,GRI403,positive,Outcome,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,80,MotionPay partnered with Ultra Voucher to offer a variety of digital vouchers through MotionPay app.,digital partnerships,G,GRI307,neutral,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,81,MNC Leasing dan Universitas Paramadina menjalin kolaborasi strategis untuk mendukung pembiayaan pendidikan.,education funding,S,SDG4,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,81,MNC Group dan Kementerian Badan Usaha Milik Negara (BUMN) menggelar forum business gathering.,public-private partnerships,G,SDG17,positive,Commitment,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,82,MNC Group will provide the LPOI-LPOK communities with ease and comfort in conducting various financial activities.,financial inclusion,S,GRI205,positive,Commitment,0.75
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,84,MNC Sekuritas mengembangkan fitur baru Filantropi untuk mempercepat pertumbuhan investor syariah.,philanthropy,S,GRI408,positive,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,84,MNC Group menggelar MNC Forum LXIX : 'Peran Dan Strategi KPU Dalam Meningkatkan Partisipasi Pemilih Pada Pemilu 2024',governance,G,GRI203,neutral,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,84,Menteri Koordinator Pembangunan Manusia dan Kebudayaan (Menko PMK) RI Muhadjir Effendy dan Executive Chairman MNC Group Hary Tanoesoedibjo menghadiri Pelepasan Tim Liputan Mudik iNews dan mudik gratis yang disponsori PT Sasa Inti.,community,S,GRI408,positive,Action,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,85,PT Bank MNC Internasional Tbk (MNC Bank / BABP) melakukan kerja sama dengan Jalin untuk memperluas akses layanan perbankan digital.,digital banking access,S,SDG8,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,85,"MNC Insurance menyelenggarakan acara Broker Gathering 2023, dengan tema ""Synergy in Harmony"".",synergy in harmony,S,SDG17,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,85,"MNC Group menggelar MNC Forum LXX (Ke-70) Sesi Pertama: ""Globalisasi - Tantangan dan Peluang Bagi Indonesia Ke Depan"" & *Corporate Business Update* yang turut dihadiri oleh Gubernur Jawa Tengah.",globalization,E,SDG9,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,86,MNC Group conducted MNC Forum LXX (70th) Session 2 : 'Indonesia's Development Direction in the Wake of Globalization and an Increasingly Competitive World Economy',Corporate Strategy,G,SDG17,neutral,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,86,MNC Bank conducted its Annual General Meeting of Shareholders (AGMS) and Extraordinary General Meeting of Shareholders (EGMS).,Governance,G,GRI102,neutral,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,PT MNC Kapital Indonesia Tbk (MNC Kapital / BCAP) melaksanakan RUPST & RUPSLB.,corporate meetings,G,GRI301,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,PT MNC Kapital Indonesia Tbk (MNC Kapital / BCAP) conducted AGMS & EGMS.,corporate meetings,G,GRI301,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,PT MNC Digital Entertainment Tbk (MSIN) melaksanakan RUPST & RUPSLB.,corporate meetings,G,GRI301,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,PT MNC Digital Entertainment Tbk (MSIN) conducted AGMS & EGMS.,corporate meetings,G,GRI301,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,PT MNC Energy Investments Tbk (IATA) melaksanakan RUPST & RUPSLB.,corporate meetings,G,GRI301,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,PT MNC Energy Investments Tbk (IATA) conducted AGMS & EGMS.,corporate meetings,G,GRI301,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,Public Expose Penawaran Umum Obligasi Berkelanjutan I dan Sukuk Ijarah Berkelanjutan IV PT Global Mediacom Tbk (BMTR).,sustainable financing,G,GRI306,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,87,Public Offering of Shelf Registration Bond IV and Shelf Registration Sukuk Ijarah IV PT Global Mediacom Tbk (BMTR).,sustainable financing,G,GRI306,neutral,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,88,BMTR melaksanakan RUPST & RUPSLB.,sustainability reporting,G,GRI303,positive,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,88,PT MNC Sky Vision Tbk (MSKY) melaksanakan RUPST & RUPSLB.,sustainability reporting,G,GRI303,positive,Action,0.82
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,88,PT MNC Vision Networks Tbk (IPTV) melaksanakan RUPST & RUPSLB.,sustainability reporting,G,GRI303,positive,Action,0.83
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,90,"MNC Group conducted MNC Forum LXXI (71st): ""Building a Fundamentally Strong Indonesia with Integrity"" & Corporate Business Update which was also attended by the Chairman of the Corruption Eradication Commission (KPK), Commissioner General of Police (Ret.) Firli Bahuri, M.Si.",civil society engagement,S,SDG16,positive,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,90,Vision+ and XL SATU partnered up in a strategic collaboration to facilitate access to digital entertainment content.,digital inclusion,S,SDG9,positive,Action,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,93,MNC Kapital partnered with Bank Rakyat to enhance banking transaction services for Indonesian migrant workers.,workforce development,S,SDG10,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,93,MNC Bank conducted an EGMS that approved the Rights Issue plan to strengthen its capital.,corporate governance,G,GRI105,positive,Action,0.82
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,94,"MNC Group celebrated its 34th anniversary with the theme 'BANGKIT BERSAMA', including sustainable social activities with MNC Peduli.",social activities,S,SDG10,positive,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,94,"MNC Insurance, in collaboration with PRODIGI, officially partnered with the OYO platform to provide Property All Risk and Liability insurance.",partnerships,G,SDG17,positive,Action,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,96,MNC Life launched an affiliate program called 'Bestie' to enhance the penetration of insurance literacy to a wider audience.,insurance literacy,S,SDG04,positive,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,96,MNC Group held a Christmas Celebration event at Studio RCTI+.,community engagement,S,GRI308,positive,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,99,"Bank Indonesia mempertahankan kebijakan moneter yang relatif akomodatif dibandingkan dengan banyak bank sentral lainnya, yang bertujuan untuk mendukung pertumbuhan ekonomi.",banking policy,G,GRI303,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,99,Hal ini menguntungkan kelas menengah yang sedang tumbuh dengan meningkatnya pendapatan yang dapat dibelanjakan yang mendorong permintaan domestik di Indonesia.,social equity,S,SDG8,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,99,pertumbuhan konsumsi yang berkelanjutan,consumption patterns,S,SDG12,positive,Action,0.78
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,100,"However, the Indonesian media industry faces challenges such as piracy, which requires collaborative efforts from various stakeholders to maintain sustainability and foster growth in the media ecosystem.",piracy,G,SDG16,negative,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,100,"However, the Indonesian media industry faces challenges such as piracy, which requires collaborative efforts from various stakeholders to maintain sustainability and foster growth in the media ecosystem.",stakeholder collaboration,G,SDG17,positive,Commitment,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,100,"The Rupiah exchange rate appreciated by 1.10% to Rp15,397/USD, from Rp15,568/USD by the close of 2022.",exchange rate stability,G,SDG8,positive,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,100,"Efforts to maintain the spread between domestic and The Fed's interest rates, supported by the increase in Foreign Direct Investment, were deemed successful in minimizing the impact of financial volatility in Indonesia",foreign direct investment,G,SDG9,positive,Outcome,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,101,"Indonesia berhasil mencatatkan kinerja yang mengesankan dalam produksi batu bara nasional. Kementerian Energi dan Sumber Daya Mineral (ESDM) mencatat bahwa produksi batu bara domestik pada tahun 2023 mencapai 775,2 juta MT atau 112% Armada target sebesar 694,5 juta MT.",coal production,E,SDG8,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,102,The Company is actively developing digital platforms and diving into new business ventures like live concerts and festivals.,Community Engagement,S,SDG8,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,102,"MNC Group through its subsidiary ... investing strategically in Migo, an online to offline hub ... Warung (small shops) in Indonesia to deliver 'offline' online services.",Digital Inclusion,S,SDG9,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,102,The Company successfully adopted the Banking as a Service (BaaS) business model through MNC Bank's MotionBank API system.,Financial Inclusion,S,SDG8,positive,Outcome,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,105,MNCEI managed to produce 4 million MT of coal compared to 4.2 million MT in 2022.,coal production,E,SDG13,neutral,Outcome,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,105,the Company managed its financial expenses effectively at the level of Rp1.23 trillion.,financial management,G,GRI402,positive,Action,0.8
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,105,"This achievement was driven by strong executions across the Company's digital platforms, such as RCTI+ (AVOD superapp), online portals (iNews Media Group), and continuous social media monetization.",digital infrastructure,G,SDG9,positive,Action,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,111,"The increase in long-term liabilities, which includes sustainable sukuk with a maturity period of one year, increased from Rp3.84 trillion to Rp4.26 trillion in 2023.",sustainable sukuk,E,GRI304,positive,Action,0.95
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,111,"To maintain liquidity and operational continuity, several subsidiaries obtained loan facilities from banks.",financial liquidity,G,GRI307,neutral,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,112,The Company's non-current liabilities decreased by 11.39% (y-o-y) in 2023 to Rp6.96 trillion.,non-current liabilities,G,GRI201,positive,Outcome,0.4
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,112,The decrease in long-term loans to Rp2.13 trillion contributed to the reduction of liabilities net of current maturities.,long-term loans,G,GRI201,positive,Action,0.5
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,116,"penerimaan utang obligasi dan sukuk ijarah sebesar Rp1,03 triliun",sustainable financing,G,GRI305,positive,Action,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,116,"Rasio liabilitas terhadap ekuitas (DER) mencapai 70,14% pada tahun 2023",capital structure,G,GRI312,neutral,Outcome,0.92
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,116,"Kas bersih yang diperoleh dari aktivitas pendanaan di tahun 2023 tercatat Rp142,43 miliar",financial activities,G,GRI105,neutral,Action,0.88
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,117,"The Company periodically reviews its capital structure, by considering the cost of capital and related risk.",capital structure management,G,GRI306,positive,Commitment,0.85
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,117,The Company's policy is to maintain a sound capital structure in order to secure finance at a reasonable cost.,capital structure policy,G,GRI306,neutral,Commitment,0.9
AR SR BHIT 2023 - FINAL - OJK 10 MB_compressed.pdf,117,The Company's capital structure consists of loans and equity of holding shareholders.,capital structure composition,G,GRI204,neutral,Outcome,0.75
